Collection Name,Title#1,Title#1$1,Title#1$2,Creator#1,Creator#2$2,Creator#2$1,Creator#2,Creator#3,Subject#1$10,Subject#1$11,Subject#1$12,Subject#1$13,Subject#1$14,Subject#1$15,Subject#1$1,Subject#1$3,Subject#1$2,Subject#1$5,Subject#1$4,Subject#1$7,Subject#1$6,Subject#1$9,Subject#1$8,Subject#1,Subject#2,Subject#2$2,Subject#2$1,Subject#2$3,Subject#3,Subject#4,Subject#5,Subject#6,Subject#7,Subject#8,Subject#9,Subject#10,Subject#11,Description#1,Description Type#1,Description#2,Description Type#2,Description#3,Description Type#3,Description#4,Description#5,Description#6,Publisher#1,Contributor#1,Contributor#1$1,Contributor#1$2,Contributor#1$5,Contributor#1$3,Contributor#1$4,Contributor#2$1,Contributor#2$2,Contributor#2$3,Contributor#2,Contributor#3,Contributor#4,Contributor#5,Contributor#6,Contributor#7,Date#1$1,Date#1$3,Date#1$2,Date#1,Type#1,Format#1,Identifier#1,Source#1,Language#1,Relation#1,Relation Type#1,Relation href#1,Relation#2,Relation Type#2,Relation href#2,Relation#3,Relation Type#3,Relation href#3,Relation#4,Relation Type#4,Relation href#4,Relation#5,Relation Type#5,Relation href#5,Relation#6,Relation Type#6,Relation href#6,Coverage (Spatial)#1,Coverage (Spatial)#1$14,Coverage (Spatial)#1$15,Coverage (Spatial)#1$10,Coverage (Spatial)#1$11,Coverage (Spatial)#1$12,Coverage (Spatial)#1$13,Coverage (Spatial)#1$3,Coverage (Spatial)#1$4,Coverage (Spatial)#1$1,Coverage (Spatial)#1$2,Coverage (Spatial)#1$7,Coverage (Spatial)#1$8,Coverage (Spatial)#1$5,Coverage (Spatial)#1$6,Coverage (Spatial)#1$9,Coverage (Temporal)#1$1,Coverage (Temporal)#1$2,Coverage (Temporal)#1,Coverage (Spatial)#2,Coverage (Temporal)#2,Coverage (Temporal)#3,Coverage (Temporal)#4,Rights#1,Editing notes#1$1,Editing notes#1$2,Editing notes#1,Sort#1,Editing notes#2,Sort#2,Editing notes#3,Sort#3
Colorado Coal Project,Interview with Mr. and Mrs. Steve Zoolakis,,,"Margolis, Eric, 1947-",,,"McMahan, Ronald L.",,,,,,,,Coal miners -- Personal narratives,United Mine Workers of America,Strikes and lockouts -- Coal mining -- Utah,Coal mining -- Utah -- Carbon County,Coal mines and mining,Labor disputes -- Utah,Greek Americans,,,,,,,,,,,,,,,,,"(no transcript for this interview) 10:00 -- conflicts with mine superintendents, before unionization 20:00 -- describes hand loading coal in early coal mines 28:14 -- Mrs. Zoolakis speaking 30:00 -- relations between Greeks and Mormons in this area 40:00 -- she describes touring a coal mine 42:20 -- Mr. Zoolakis re-joins conversation 50:00 -- discussing his brother's problems after mine injury and conflict with the law 60:00 -- discussing other old-timers in the area who might recall early coal mining",SegmentSequence,"This 80 year-old, Greek-American miner followed a cousin to America, after three of his brothers were killed in wars with the Turks. He describes early disputes in the coal mines, before unionization, and strike violence at the Hiawatha Mine. Despite being black-listed, Zoolakis remained in the UMWA union since 1922. Earning only $3.15 for an 8-hour day, he still managed to send money to his family in Greece. In the early days, he was hand-loading coal for only 27 cents/ton, up to 18 tons/day. He came to Utah, became a U.S. citizen, and raised 3 sons (none of whom followed into the mines). He worked 49 years and retired from US Steel. In mines, he worked as a helper (assisting with the coal mining machines). There were a couple of hundred other Greeks in the Columbia, Utah area. He suffers from some lung problems and knee pain (due to working in ""low coal""). He also worked the Castle Gate coal mines. Mrs. Zoolakis was born in Greece also, grew up in Sunnside (Utah), and met her husband in America. Years ago, there were many nationalities in the area, but few conflicts among the diversity community. She reports that people now tend to stick more with their own kind, and that Mormons are more distant with their Gentile neighbors. She proudly describes her 3 sons' careers and families. Of 75 families living in Columbia, all but 2 children got post-secondary education. She worked as a nurse's aide and LPN (in the Kaiser Permanente hospital in Dragerton, Utah), to help put their sons thru school. All 3 sons have master's degrees. Her husband worked double shifts in the mine during WWII. She recalls that during the war, there was good money for a short while; soon, the mines began to decline and there were fewer jobs. She worked as an occupational nurse, conducting pre- and post-employment checks for miners. She remembers that 375 men were laid off at one time, and many left the area. Now, she notices some new hiring, as the demand for coal returns. As preparation for her work, she toured a coal mine and found it to be cold and scary. Mr. Zoolakis re-joins the conversation, and both discuss accidents in the mines, such as huge coal chunks crushing a miner. The couple describe ""bounces"" -- unexpected movements of coal within the mines. When fatalities occurred in mining accidents, the mine foreman and a doctor would notify families at home. Zoolakis's brother was injured in the mine, leading to a succession of other problems and conflicts with the law. These extended internationally to battles during WWI in Crete against the Turks. Zoolakis relates what he knew of a fellow Greek, Louis Tikas from the Ludlow strike; Zoolakis claims than the militia offered Tikas $30,000 to leave the strike. The couple describe strikes in their area of Utah -- not in 1933, but in 1937, lasting for 9 months. They received some food commodities, which they supplemented by hunting rabbits and deer. The UMWA was finally recognized by mine operators in 1937. They mention other old-timers in the area who might recall the early coal-mining era. They recall their earlier struggles for mine safety, shorter work-days, and union representation.",summary,,,,,,University of Colorado Boulder Archives,,"Zoolakis, Mrs. Steve","Zoolakis, Steve",,,,,,,,,,,,,,,,4/25/1978,MovingImage,video/mp4,153-Zoolakis,Colorado Coal Project Collection,English,,,,,,,,,,,,,,,,,,,,,,,,,,"Hiawatha Mine, UT","Dragerton, UT","Columbia, UT","Carbon County, UT",,,"Sunnyside, UT","Price, UT",,,,1922/1978,,,,,,,,JZ,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,miners,,,,,,,,,"Several young coal miners from Pictoral History of Amer. Labor by WM Cahn, Crown Pub Inc",,group,,human interest,,posed,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH1-1,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Congress LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,miners,,,,,,,,,"Several young coal miners from Pictoral History of Amer. Labor by WM Cahn, Crown Pub Inc",,group,,human interest,,posed,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH1-2,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Congress LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,mines,daily life,miners,,,,,,,human interest,,"child coal miner in mine working w/ coal cars from Pictoral History of Amer. Labor, Crown Pub. Inc.",,interior,,individual,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH1-3,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Congress LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,technological change,miners,,,,,,,,human interest,,individual,,"child coal miner w/ wick lamp from Pictoral History of Amer Labor by WM. Cahn, Crown Pub. Inc.",,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH1-4,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Congress LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,technological change,miners,,,,,,,,human interest,,individual,,"child coal miner w/ wick lamp from Pictoral History of Amer. Labor by WM Cahn, Crown Pub. Inc.",,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH1-5,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Congress LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,miners,,,,,,,,,human interest,,"2 child miners from Pictoral History of Amer. Labor by WM Cahn, Crown Pub. Inc",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH2-1,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Congress LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,technological change,daily life,miners,,,,,,,human interest,,individual,,"child miner eating (wick lamp) from Pictoral History of Amer. Labor by Wm. Cahn, Crown Pub. Inc",,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH2-2,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Cong LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,technological change,miners,,,,,,,,group,,posed,,"2 child miners w/ wick lamps from Pictoral History of Amer. Labor by WM Cahn, Crown Pub. Inc",,human interest,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH2-3,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Cong LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,miners,,,,,,,,,human interest,,individual,,"child miner from Pictoral History of Amer Labor by Wm Cahn, Crown Pub. Inc.",,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH2-4,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Cong LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,mines,miners,,,,,,,,human interest,,"2 child miners by mining chute from Pictoral History of Amer Labor by WM Cahn, Crown Pub. Inc",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH2-5,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Cong LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,miners,,,,,,,,,human interest,,individual,,"child miner carrying lunch paid from Pictoral History of Amer Labor by Wm Cahn, Crown Pub. Inc.",,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH2-6,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Cong LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,miners,,,,,,,,,human interest,,individual,,"child miner, tattered clothes from Pictoral History of Amer Labor by WM Cahn, Crown Pub. Inc",,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH2-7,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Cong LW Hine,,,,,,,,
Colorado Coal Project,Breaker Boys CA 1900,,,,,,,,,,,,,,,,,,,,,,,milieu,children,,,,miners,,,,,,,,,human interest,,individual,,"child miner, lunch pail & tattered shoes from Pictoral History of Amer Labor by Wm. Cahn, Crown Pub. Inc",,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH2-8,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Cong LW Hine,,,,,,,,
Colorado Coal Project,"Peabody Coal Co.'s River King Mine Freeburg, Ill. July 1963",,,,,,,,,,,,,,,,,,,,,,,mines,aboveground operations workers,,,,mining methods: strip mining,landscape: general,,,,,,,,"surface mining, wheel excavator, vertical drill, big shovel, reclaimed land background and coal preparation plant",,long shot,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Jul-63,Image,jpeg,AH4-2,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1960s,,,Natl Coal Assoc,,,,,,,,
Colorado Coal Project,"Peabody Coal Company River King Mine Freeburg, Ill",,,,,,,,,,,,,,,,,,,,,,,mines,aboveground operations workers,,,,mining methods: strip mining,,,,,,,,,"One of the world's largest mobile land machines 3850 - B strip mining shovel by Bucyrus - Erie, Milwaukee, Wisc., 18,500,00 lbs, one man operation, air conditioned, 20 stories high, wide as 8 lane highway, 100 electric motors, reaches 400 feet, 8 crawler treads & 4 hydraulic jacks",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,,Image,jpeg,AH4-5,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colorado Coal Project,"Shenendoah, PA 1900s",,,,,,,,,,,,,,,,,,,,,,,miners,daily life,,,,mining methods: underground,coal (cheesecake),animals,technological change,mines,,,,,interior,,"mining, miners, mule, coal car in mine",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900s,Image,jpeg,AH4-6,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,,,,,,,,,
Colorado Coal Project,April_1925,,,,,,,,,,,,,,,,,,,,,,,milieu,miners,,,,disasters,,,,,,,,,miners killed,,hankie shot,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,25-Apr,Image,jpeg,AH5-1,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920s,,,,,Lib of Congress,,,,,,,,
Colorado Coal Project,Forbes Colo 1913,,,,,,,,,,,,,,,,,,,,,,,milieu,miners,,,,strikes,personalities: male,men (non-miners),misc. buildings,disasters,,,,,"Close of Battle, AE Moving - Dead, Correspondents under truce flag",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1913,Image,jpeg,AH5-2,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Southern Colorado,,,,,,,,,,,,,,,,,,,,1910s,,,Libr. of Congress,,,,,,,,
Colorado Coal Project,"Shenendoah, PA 1902",,,,,,,,,,,,,,,,,,,,,,,animals,personalities: male,,,,transportation: other,street scene,strikes,,,,,,,J. Mitchell entering town during strike (1902),,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1902,Image,jpeg,AH5-3,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib. of Congress,,,,,,,,
Colorado Coal Project,"Scotts Run, W. Virginia Sept 1938",,,,,,,,,,,,,,,,,,,,,,,children,daily life,,,,tipples,co. housing,,,,,,,,individual,,Photo in Post: Coal miners child taking home kerosene for lamps - company houses & tipple in background,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,Sep-38,Image,jpeg,AH5-4,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,pre-1850,,,Lib. of Congress,,,,,,,,
Colorado Coal Project,Pennsylvania (Eastern) 1900,,,,,,,,,,,,,,,,,,,,,,,daily life,women,,,,ethnic groups,,,,,,,,,individual,,"Wife of slavic miner, hard coal district, doing weekly wash",,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900,Image,jpeg,AH6-1,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,L. Hine,,,,,,,,
Colorado Coal Project,"Shenendoah, Penn 1900s",,,,,,,,,,,,,,,,,,,,,,,children,,,,,,,,,,,,,,Miners children,,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900s,Image,jpeg,AH6-2,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib. of Congress,,,,,,,,
Colorado Coal Project,"Shenendoah, Penn 1900s",,,,,,,,,,,,,,,,,,,,,,,children,misc. buildings,,,,,,,,,,,,,"children, background buildings",,,,,,,,,University of Colorado Boulder Archives,,,,,,,,,,,,,,,,,,,1900s,Image,jpeg,AH6-3,Colorado Coal Project Collection,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,1900s,,,Lib of Cong,,,,,,,,
